1,61279E+16;-0.705192;1.41456;0.737969;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.705192;1.41456;0.737969;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.705192;1.41456;0.737969;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;###############################################################################################################################################################################################################################################################;1,61279E+16
1,61279E+16;-0.702102;2,927777778;0.748273;;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;;1,61279E+16
1,61279E+16;-0.702087;1.41558;0.748305;;1,61279E+16
1,61279E+16;-0.698833;1.41625;0.758576;;1,61279E+16
1,61279E+16;-0.698833;1.41625;0.758576;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698833;1.41625;0.758576;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.698828;1.41623;0.758593;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.695924;1.41632;0.769136;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.69594;1.41628;0.769104;;1,61279E+16
1,61279E+16;-0.692983;1.41601;0.779724;;1,61279E+16
1,61279E+16;-0.693028;1.41595;0.77964;;1,61279E+16
1,61279E+16;-0.693043;1.41592;0.779643;;1,61279E+16
1,61279E+16;-0.693045;1.41595;0.779739;;1,61279E+16
1,61279E+16;-0.693045;1.41595;0.779739;;1,61279E+16
1,61279E+16;-0.693045;1.41595;0.779739;;1,61279E+16
1,61279E+16;-0.693045;1.41595;0.779739;;1,61279E+16
1,61279E+16;-0.693028;1.41595;0.77964;;1,61279E+16
1,61279E+16;-0.693028;1.41595;0.77964;;1,61279E+16
1,61279E+16;-0.693028;1.41595;0.77964;;1,61279E+16
1,61279E+16;-0.693028;1.41595;0.77964;;1,61279E+16
1,61279E+16;-0.693028;1.41595;0.77964;;1,61279E+16
1,61279E+16;-0.693028;1.41595;0.77964;;1,61279E+16
1,61279E+16;-0.693045;1.41595;0.779739;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.69054;2,922916667;0.789723;;1,61279E+16
1,61279E+16;-0.69054;2,922916667;0.789723;;1,61279E+16
1,61279E+16;-0.69054;2,922916667;0.789723;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.690486;1.41494;0.789815;;1,61279E+16
1,61279E+16;-0.69054;2,922916667;0.789723;;1,61279E+16
1,61279E+16;-0.69054;2,922916667;0.789723;;1,61279E+16
1,61279E+16;-0.69054;2,922916667;0.789723;;1,61279E+16
1,61279E+16;-0.68786;1.41349;0.800746;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.688004;1.41342;0.800476;;1,61279E+16
1,61279E+16;-0.688004;1.41342;0.800476;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.687951;1.41344;0.800584;;1,61279E+16
1,61279E+16;-0.688004;1.41342;0.800476;;1,61279E+16
1,61279E+16;-0.685853;1.41142;0.810521;;1,61279E+16
1,61279E+16;-0.685853;1.41142;0.810521;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.685931;2,898611111;0.810373;;1,61279E+16
1,61279E+16;-0.684095;1.40903;5,69375;;1,61279E+16
1,61279E+16;-0.684212;1.40901;0.819677;;1,61279E+16
1,61279E+16;-0.684212;1.40901;0.819677;;1,61279E+16
1,61279E+16;-0.684212;1.40901;0.819677;;1,61279E+16
1,61279E+16;-0.684212;1.40901;0.819677;;1,61279E+16
1,61279E+16;-0.684293;0,325694444;0.819523;;1,61279E+16
1,61279E+16;-0.684293;0,325694444;0.819523;;1,61279E+16
1,61279E+16;-0.684212;1.40901;0.819677;;1,61279E+16
1,61279E+16;-0.684212;1.40901;0.819677;;1,61279E+16
1,61279E+16;-0.684293;0,325694444;0.819523;;1,61279E+16
1,61279E+16;-0.684293;0,325694444;0.819523;;1,61279E+16
1,61279E+16;-0.684293;0,325694444;0.819523;;1,61279E+16
1,61279E+16;-0.684288;1.40905;0.819641;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.682941;1.40627;0.828789;;1,61279E+16
1,61279E+16;-0.681843;1.40341;0.837145;;1,61279E+16
1,61279E+16;-0.681951;1.40343;0.836969;;1,61279E+16
1,61279E+16;-0.681898;1.40346;0.837228;;1,61279E+16
1,61279E+16;-0.681898;1.40346;0.837228;;1,61279E+16
1,61279E+16;-0.681898;1.40346;0.837228;;1,61279E+16
1,61279E+16;-0.681898;1.40346;0.837228;;1,61279E+16
1,61279E+16;-0.681898;1.40346;0.837228;;1,61279E+16
1,61279E+16;-0.681898;1.40346;0.837228;;1,61279E+16
1,61279E+16;-0.681955;1.40348;0.837134;;1,61279E+16
1,61279E+16;-0.681955;1.40348;0.837134;;1,61279E+16
1,61279E+16;-0.681955;1.40348;0.837134;;1,61279E+16
1,61279E+16;-0.681955;1.40348;0.837134;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681574;1.40055;0.844825;;1,61279E+16
1,61279E+16;-0.681479;1.40048;0.845223;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681507;1.40049;0.844964;;1,61279E+16
1,61279E+16;-0.681479;1.40048;0.845223;;1,61279E+16
1,61279E+16;-0.681479;1.40048;0.845223;;1,61279E+16
1,61279E+16;-0.681479;1.40048;0.845223;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681438;1.39761;0.852356;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681488;1.39759;0.852213;;1,61279E+16
1,61279E+16;-0.681438;1.39761;0.852356;;1,61279E+16
1,61279E+16;-0.681438;1.39761;0.852356;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.68171;1.39476;0.858923;;1,61279E+16
1,61279E+16;-0.681877;2,782638889;0.859313;;1,61279E+16
1,61279E+16;-0.681877;2,782638889;0.859313;;1,61279E+16
1,61279E+16;-0.682444;1.39174;0.865807;;1,61279E+16
1,61279E+16;-0.682444;1.39174;0.865807;;1,61279E+16
1,61279E+16;-0.682519;2,7625;0.865613;;1,61279E+16
1,61279E+16;-0.682519;2,7625;0.865613;;1,61279E+16
1,61279E+16;-0.682561;1.39183;0.865512;;1,61279E+16
1,61279E+16;-0.682561;1.39183;0.865512;;1,61279E+16
1,61279E+16;-0.682561;1.39183;0.865512;;1,61279E+16
1,61279E+16;-0.682519;2,7625;0.865613;;1,61279E+16
1,61279E+16;-0.682519;2,7625;0.865613;;1,61279E+16
1,61279E+16;-0.682519;2,7625;0.865613;;1,61279E+16
1,61279E+16;-0.682519;2,7625;0.865613;;1,61279E+16
1,61279E+16;-0.682519;2,7625;0.865613;;1,61279E+16
1,61279E+16;-0.682561;1.39183;0.865512;;1,61279E+16
1,61279E+16;-0.683251;1.38887;0.871695;;1,61279E+16
1,61279E+16;-0.683251;1.38887;0.871695;;1,61279E+16
1,61279E+16;-0.683251;1.38887;0.871695;;1,61279E+16
1,61279E+16;-0.683294;1.38892;0.871552;;1,61279E+16
1,61279E+16;-0.683294;1.38892;0.871552;;1,61279E+16
1,61279E+16;-0.683294;1.38892;0.871552;;1,61279E+16
1,61279E+16;-0.683251;1.38887;0.871695;;1,61279E+16
1,61279E+16;-0.683251;1.38887;0.871695;;1,61279E+16
1,61279E+16;-0.683251;1.38887;0.871695;;1,61279E+16
1,61279E+16;-0.683294;1.38892;0.871552;;1,61279E+16
1,61279E+16;-0.683294;1.38892;0.871552;;1,61279E+16
1,61279E+16;-0.68331;1.38894;0.87149;;1,61279E+16
1,61279E+16;-0.684231;1.38643;0.876594;;1,61279E+16
1,61279E+16;-0.684231;1.38643;0.876594;;1,61279E+16
1,61279E+16;-0.684231;1.38643;0.876594;;1,61279E+16
1,61279E+16;-0.684231;1.38643;0.876594;;1,61279E+16
1,61279E+16;-0.684231;1.38643;0.876594;;1,61279E+16
1,61279E+16;-0.684312;1.38654;0.876898;;1,61279E+16
1,61279E+16;-0.684312;1.38654;0.876898;;1,61279E+16
1,61279E+16;-0.684312;1.38654;0.876898;;1,61279E+16
1,61279E+16;-0.684231;1.38643;0.876594;;1,61279E+16
1,61279E+16;-0.684231;1.38643;0.876594;;1,61279E+16
1,61279E+16;-0.684312;1.38654;0.876898;;1,61279E+16
1,61279E+16;-0.684312;1.38654;0.876898;;1,61279E+16
1,61279E+16;-0.684312;1.38654;0.876898;;1,61279E+16
1,61279E+16;-0.684312;1.38654;0.876898;;1,61279E+16
1,61279E+16;-0.685354;1.38408;0.881857;;1,61279E+16
1,61279E+16;-0.685354;1.38408;0.881857;;1,61279E+16
1,61279E+16;-0.685541;1.38411;0.881917;;1,61279E+16
1,61279E+16;-0.685484;1.38403;0.882009;;1,61279E+16
1,61279E+16;-0.685484;1.38403;0.882009;;1,61279E+16
1,61279E+16;-0.685484;1.38403;0.882009;;1,61279E+16
1,61279E+16;-0.685354;1.38408;0.881857;;1,61279E+16
1,61279E+16;-0.685354;1.38408;0.881857;;1,61279E+16
1,61279E+16;-0.685484;1.38403;0.882009;;1,61279E+16
1,61279E+16;-0.685484;1.38403;0.882009;;1,61279E+16
1,61279E+16;-0.685486;1.38406;0.881944;;1,61279E+16
1,61279E+16;-0.685486;1.38406;0.881944;;1,61279E+16
1,61279E+16;-0.685486;1.38406;0.881944;;1,61279E+16
1,61279E+16;-0.686533;1.38189;0.886274;;1,61279E+16
1,61279E+16;-0.686533;1.38189;0.886274;;1,61279E+16
1,61279E+16;-0.686533;1.38189;0.886274;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686533;1.38189;0.886274;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.686602;1.38199;0.886406;;1,61279E+16
1,61279E+16;-0.687662;1.37999;0.890445;;1,61279E+16
1,61279E+16;-0.687825;1.38002;0.890653;;1,61279E+16
1,61279E+16;-0.687825;1.38002;0.890653;;1,61279E+16
1,61279E+16;-0.687825;1.38002;0.890653;;1,61279E+16
1,61279E+16;-0.687825;1.38002;0.890653;;1,61279E+16
1,61279E+16;-0.687825;1.38002;0.890653;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687825;1.38002;0.890653;;1,61279E+16
1,61279E+16;-0.687825;1.38002;0.890653;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.687813;1.38005;0.890584;;1,61279E+16
1,61279E+16;-0.688821;1.37829;0.89414;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.688847;1.37835;0.894181;;1,61279E+16
1,61279E+16;-0.689814;1.37676;0.897429;;1,61279E+16
1,61279E+16;-0.689842;2,656944444;0.897252;;1,61279E+16
1,61279E+16;-0.689842;2,656944444;0.897252;;1,61279E+16
1,61279E+16;-0.689842;2,656944444;0.897252;;1,61279E+16
1,61279E+16;-0.689842;2,656944444;0.897252;;1,61279E+16
1,61279E+16;-0.689842;2,656944444;0.897252;;1,61279E+16
1,61279E+16;-0.689842;2,656944444;0.897252;;1,61279E+16
1,61279E+16;-0.689842;2,656944444;0.897252;;1,61279E+16
1,61279E+16;-0.689818;1.37664;0.897173;;1,61279E+16
1,61279E+16;-0.689818;1.37664;0.897173;;1,61279E+16
1,61279E+16;-0.689818;1.37664;0.897173;;1,61279E+16
1,61279E+16;-0.689818;1.37664;0.897173;;1,61279E+16
1,61279E+16;-0.689818;1.37664;0.897173;;1,61279E+16
1,61279E+16;-0.69066;1.37529;0.899903;;1,61279E+16
1,61279E+16;-0.690712;1.37541;0.899999;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690731;1.37542;0.900058;;1,61279E+16
1,61279E+16;-0.690714;1.37544;0.900013;;1,61279E+16
1,61279E+16;-0.690714;1.37544;0.900013;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.69159;1.37429;0.90245;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.691616;1.37426;0.902515;;1,61279E+16
1,61279E+16;-0.69159;1.37429;0.90245;;1,61279E+16
1,61279E+16;-0.69159;1.37429;0.90245;;1,61279E+16
1,61279E+16;-0.692261;1.37328;0.904549;;1,61279E+16
1,61279E+16;-0.692261;1.37328;0.904549;;1,61279E+16
1,61279E+16;-0.692261;1.37328;0.904549;;1,61279E+16
1,61279E+16;-0.692261;1.37328;0.904549;;1,61279E+16
1,61279E+16;-0.692261;1.37328;0.904549;;1,61279E+16
1,61279E+16;-0.692261;1.37328;0.904549;;1,61279E+16
1,61279E+16;-0.692379;1.37347;0.904771;;1,61279E+16
1,61279E+16;-0.692261;1.37328;0.904549;;1,61279E+16
1,61279E+16;-0.692397;1.37346;0.904802;;1,61279E+16
1,61279E+16;-0.692397;1.37346;0.904802;;1,61279E+16
1,61279E+16;-0.692397;1.37346;0.904802;;1,61279E+16
1,61279E+16;-0.692397;1.37346;0.904802;;1,61279E+16
1,61279E+16;-0.692397;1.37346;0.904802;;1,61279E+16
1,61279E+16;-0.692397;1.37346;0.904802;;1,61279E+16
1,61279E+16;-0.692962;2,628472222;0.906439;;1,61279E+16
1,61279E+16;-0.692962;2,628472222;0.906439;;1,61279E+16
1,61279E+16;-0.692962;2,628472222;0.906439;;1,61279E+16
1,61279E+16;-0.692962;2,628472222;0.906439;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692962;2,628472222;0.906439;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.692944;1.37253;0.906374;;1,61279E+16
1,61279E+16;-0.693535;1.37194;0.908049;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693574;1.37202;0.908043;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693546;1.37197;0.908104;;1,61279E+16
1,61279E+16;-0.693574;1.37202;0.908043;;1,61279E+16
1,61279E+16;-0.693574;1.37202;0.908043;;1,61279E+16
1,61279E+16;-0.693574;1.37202;0.908043;;1,61279E+16
1,61279E+16;-0.693574;1.37202;0.908043;;1,61279E+16
1,61279E+16;-0.694059;1.37145;0.909357;;1,61279E+16
1,61279E+16;-0.694059;1.37145;0.909357;;1,61279E+16
1,61279E+16;-0.694059;1.37145;0.909357;;1,61279E+16
1,61279E+16;-0.694059;1.37145;0.909357;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694059;1.37145;0.909357;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694047;1.37148;0.909289;;1,61279E+16
1,61279E+16;-0.694543;1.37119;0.910418;;1,61279E+16
